Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Addon Products (product.metafields.custom.addon_products),Model Information (product.metafields.custom.model_information), Size & Fit (product.metafields.custom.size_fit),Washing instructions (product.metafields.custom.washing_instructions),Product rating count (product.metafields.reviews.rating_count),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Best uses (product.metafields.shopify.best-uses),Closure type (product.metafields.shopify.closure-type),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Eyewear frame design (product.metafields.shopify.eyewear-frame-design),Fabric (product.metafields.shopify.fabric),Fit (product.metafields.shopify.fit),Flat shoe style (product.metafields.shopify.flat-shoe-style),Footwear material (product.metafields.shopify.footwear-material),Heel height type (product.metafields.shopify.heel-height-type),Intimate apparel features (product.metafields.shopify.intimate-apparel-features),Lens polarization (product.metafields.shopify.lens-polarization),Neckline (product.metafields.shopify.neckline),Occasion style (product.metafields.shopify.occasion-style),Outerwear clothing features (product.metafields.shopify.outerwear-clothing-features),Pants length type (product.metafields.shopify.pants-length-type),Shoe features (product.metafields.shopify.shoe-features),Shoe size (product.metafields.shopify.shoe-size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Skirt style (product.metafields.shopify.skirt-style),Sleeve length type (product.metafields.shopify.sleeve-length-type),Sneaker style (product.metafields.shopify.sneaker-style),Target gender (product.metafields.shopify.target-gender),Toe style (product.metafields.shopify.toe-style),Top length type (product.metafields.shopify.top-length-type),Waist rise (product.metafields.shopify.waist-rise),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
d01-blazer-sicily-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5_67351844-1ddc-4d43-ad07-3e78fdc697a8.jpg?v=1763324314,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d01-blazer-sicily-black,Men's Black Blazer SICILY,"<p class=""p1"">Blazer jacket `Sicily`</p>
<p class=""p1"">no print<span class=""Apple-converted-space"">  </span>- black</p>
<p class=""p1"">63% Polyester – 34% Viscose – 3% Lyocell</p>",DIRETTORE,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets > Sport Jackets,"",new-added,true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,190.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_03f65fbd-6b39-4c49-89f1-079033f91130.jpg?v=1763324225,1,"",false,,,,,The model is 180 cm and 78 kg wearing size M For an oversized fit choose your regular size,"Maximum wash 30°C
Do not bleach
Do not drum dry
Iron at maximum temperature 100 °C
Delicate dry
",,,,adults,,,,black; gray,,,,polyester; viscose; lyocell,,,,,,,v-neck,,lightweight; pockets,,,,,,long,,male,,,,,,,,,kg,,,active
d01-blazer-sicily-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_b5e71e83-4222-4559-9449-3ac866aed0f5.jpg?v=1763324224,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d01-blazer-sicily-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_ef7e98a2-a026-4a6b-90e8-9060f49fc693.jpg?v=1763324224,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d01-blazer-sicily-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_91419b5c-5b3c-4bbc-9e15-d3ba0096777d.jpg?v=1763324224,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d01-blazer-sicily-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5_b77c4222-dc95-438f-8d4c-1a33e72d2ed3.jpg?v=1763324224,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d01-blazer-berlusconi-grey,Men's Grey Blazer BERLUSCONI,"<p class=""p1"">Blazer<span class=""Apple-converted-space"">  </span>`Berlusconi`</p>
<p class=""p1"">No print<span class=""Apple-converted-space"">  </span>– grey </p>
<p class=""p1"">70% Polyester, 30 Cotton</p>",DIRETTORE,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets > Sport Jackets,"",new-added,true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,140.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_02976c2e-6fa7-4190-a554-a0eb4ae02f6a.jpg?v=1763324150,1,"",false,,,,,The model is 180 cm and 78 kg wearing size M,"Maximum wash 30°C
Do not bleach
Do not drum dry
Iron at maximum temperature 100 °C
Delicate dry
",,,,adults,,,,gray,,,,cotton; polyester,,,,,,,v-neck,,pockets; breathable-design,,,,,,long,,male,,,,,,,,,kg,,,active
d01-blazer-berlusconi-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_6a5f1511-762b-475d-9d7a-597bf1b9c90c.jpg?v=1763324149,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d01-blazer-berlusconi-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_f24b4633-726a-43d8-b16d-a2804dd9190b.jpg?v=1763324149,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d01-blazer-berlusconi-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_dce49358-b709-4a14-bcd7-3ec410387e5c.jpg?v=1763324149,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d01-blazer-berlusconi-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5_a6618fad-b45f-4915-8454-2e74b1f36352.jpg?v=1763324149,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
do2-shorts-aeta-grey,Men's Grey Shorts AETA,"<p class=""p1"">Shorts<span class=""Apple-converted-space"">  </span>`AETA`</p>
<p class=""p1"">no print<span class=""Apple-converted-space"">  </span>- grey</p>
<p class=""p1"">96% Polyester – 4% Spandex</p>",DIRETTORE,Apparel & Accessories > Clothing > Shorts > Jogger Shorts,Short,new-added,true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,100.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_9fc1ee58-29a5-4a80-86f8-5ea89bdd066b.jpg?v=1763323891,1,"",false,,,,,The model is 180 cm and 78 kg wearing size M For an oversized fit choose your regular size,"Maximum wash 30°C
Do not bleach
Do not drum dry
Iron at maximum temperature 100 °C
Delicate dry
",,,,adults,,,stretchable,gray,,,,polyester,straight-leg,,,,,,,,,,,,,,,,male,,,mid,,,,,,kg,,,active
do2-shorts-aeta-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_8fdce51c-3f01-4789-8898-45f2d96b564e.jpg?v=1763323891,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
do2-shorts-aeta-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_0c4bb7ac-26b0-4d05-867b-219d61d9446b.jpg?v=1763323891,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
do2-shorts-aeta-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_6673d77d-9efc-49a1-8da6-0c086551b535.jpg?v=1763323892,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
do2-shorts-aeta-black,Men's Black Shorts AETA,"<p class=""p1"">Shorts<span class=""Apple-converted-space"">  </span>`AETA`</p>
<p class=""p1"">no print<span class=""Apple-converted-space"">  </span>- black</p>
<p class=""p1"">96% Polyester, 4% Elasthan</p>",DIRETTORE,Apparel & Accessories > Clothing > Shorts > Jogger Shorts,Short,new-added,true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,100.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_c5a46fe8-510f-4459-ac3a-e28a657ff2df.jpg?v=1763323811,1,"",false,,,,,The model is 180 cm and 78 kg wearing size M,"Maximum wash 30°C
Do not bleach
Do not drum dry
Iron at maximum temperature 100 °C
Delicate dry
",,,,adults,,,stretchable,black,,,,polyester,slim,,,,,,,,,,,,,,,,male,,,mid,,,,,,kg,,,active
do2-shorts-aeta-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_6ea8663d-eed4-4c6d-b7e5-a4f267952822.jpg?v=1763323811,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
do2-shorts-aeta-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_4e037e0c-aa3f-449d-85c1-210cdc88bfc7.jpg?v=1763323811,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
do2-shorts-aeta-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_05caae5e-9a83-4c21-889e-c84888300d42.jpg?v=1763323814,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02-shorts-aeta-white,Men's White Shorts AETA,"<p class=""p1"">Pants<span class=""Apple-converted-space"">  </span>`AETA01`</p>
<p class=""p1"">No print<span class=""Apple-converted-space"">  </span>- white</p>
<p class=""p1"">96 % Polyester , 4% Spandex</p>",DIRETTORE,Apparel & Accessories > Clothing > Shorts > Jogger Shorts,Short,new-added,true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,140.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_30e6acf4-99c3-4c6e-a348-3cf947ac81ec.jpg?v=1763323720,1,"",false,,,,,The model is 180 cm and 78 kg wearing size M,"Maximum wash 30°C
Do not bleach
Do not drum dry
Iron at maximum temperature 100 °C
Delicate dry
",,,,adults,,,stretchable,white,,,,polyester,straight-leg,,,,,,,,,,,,,,,,male,,,mid,,,,,,kg,,,active
d02-shorts-aeta-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_472ac943-b87a-462f-bc98-7cd7eb378647.jpg?v=1763323720,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02-shorts-aeta-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_a9b5edd9-a01c-4608-a826-277a874de986.jpg?v=1763323720,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02-shorts-aeta-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_8268b267-745f-463b-8c74-0921388e2cb4.jpg?v=1763323720,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02-short-aeta-grey,Men's Grey Shorts AETA,"<p class=""p1"">Shorts<span class=""Apple-converted-space"">  </span>`AETA`</p>
<p class=""p1"">no print<span class=""Apple-converted-space"">  </span>- grey</p>
<p class=""p1"">96% Polyester – 4% Spandex</p>",DIRETTORE,Apparel & Accessories > Clothing > Shorts > Jogger Shorts,Jacket,new-added,true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,100.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_93349a1d-0f01-417e-8b03-51e9417cd384.jpg?v=1763323629,1,"",false,,,,,The model is 180 cm and 78 kg wearing size M For an oversized fit choose your regular size,"Maximum wash 30°C
Do not bleach
Do not drum dry
Iron at maximum temperature 100 °C
Delicate dry
",,,,adults,,,stretchable,gray,,,,polyester,straight-leg,,,,,,,,,,,,,,,,male,,,mid,,,,,,kg,,,active
d02-short-aeta-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_803e8dae-e05d-4104-86ba-ba0421d9eb76.jpg?v=1763323629,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02-short-aeta-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_eb9194ca-129b-4d5a-91fe-b2f7bf028059.jpg?v=1763323629,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02-short-aeta-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_77b00a67-e996-4a9f-bfb1-fdcbfa224541.jpg?v=1763323630,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02-pants-aeta-grey,Men's Grey Pants AETA,"<p class=""p1"">Pants<span class=""Apple-converted-space"">  </span>`AETA`</p>
<p class=""p1"">no print<span class=""Apple-converted-space"">  </span>- grey</p>
<p class=""p1"">made in italy</p>
<p class=""p1"">96% Polyester – 4% Spandex</p>",DIRETTORE,Apparel & Accessories > Clothing > Pants > Joggers,Short,new-added,true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,140.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_e50e1f6c-9448-4daa-9722-055b5872850f.jpg?v=1763323543,1,"",false,,,,,The model is 180 cm and 78 kg wearing size M For an oversized fit choose your regular size,"Maximum wash 30°C
Do not bleach
Do not drum dry
Iron at maximum temperature 100 °C
Delicate dry",,,,adults,,,stretchable,gray,,,,polyester,straight-leg,,,,,,,,,long,,,,,,,male,,,mid,,,,,,kg,,,active
d02-pants-aeta-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_3785449f-65ec-407e-9813-b1c20304359c.jpg?v=1763323543,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02-pants-aeta-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_bed94db7-34db-4b5d-beb4-9232233c5cb0.jpg?v=1763323543,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02-pants-aeta-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_0aa29b4e-5693-44d1-a847-002d78ff0da0.jpg?v=1763323543,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02-pants-aeta-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5_31d8813f-197c-4c6c-bdb6-404adf1a7066.jpg?v=1763323544,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d01-shorts-aeta-grey,Men's Grey Shorts AETA,"<p class=""p1"">Shirt<span class=""Apple-converted-space"">  </span>`AETA`</p>
<p class=""p1"">no print<span class=""Apple-converted-space"">  </span>- sand grey</p>
<p class=""p1"">made in italy</p>
<p class=""p1"">96% Polyester – 4% Spandex</p>",DIRETTORE,Apparel & Accessories > Clothing > Clothing Tops > Shirts,Short,new-added,true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,100.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_cab23f17-9158-47cf-8eac-74f5df80fe72.jpg?v=1763323416,1,"",false,,,,,The model is 180 cm and 78 kg wearing size M For an oversized fit choose your regular size,"Maximum wash 30°C
Do not bleach
Do not drum dry
Iron at maximum temperature 100 °C
Delicate dry
",,,,adults,,,stretchable,gray,,,,polyester,,,,,,,,,,,,,,,,,male,,medium,,,,,,,kg,,,active
d01-shorts-aeta-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_708d9f89-2f28-450f-b16d-e56999269a64.jpg?v=1763323415,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d01-shorts-aeta-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_bd842b8e-8919-4f02-b961-2a8df6e84177.jpg?v=1763323416,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d01-shorts-aeta-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_44d1410e-6c6f-4d47-8f03-a6bb7b94e7af.jpg?v=1763323416,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d01-shorts-aeta-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5_9f202fde-691f-4423-a469-16869011c2e1.jpg?v=1763323416,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d01-shorts-aeta-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/6.jpg?v=1763323417,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02-pants-aeta01-black-1,Men's Black Pants AETA,"<p class=""p1"">Pants<span class=""Apple-converted-space"">  </span>`AETA01`</p>
<p class=""p1"">No print<span class=""Apple-converted-space"">  </span>- black</p>
<p class=""p1"">80% Polyester, 17% Viscose, 3% Spandex</p>",DIRETTORE,Uncategorized,"",new-added,true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,140.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_8d6a64d1-33e6-4b11-9117-b6d150f93449.jpg?v=1763323096,1,"",false,,,,,The model is 180 cm and 78 kg wearing size M,"Maximum wash 30°C
Do not bleach
Do not drum dry
Iron at maximum temperature 100 °C
Delicate dry
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
d02-pants-aeta01-black-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_8e80aec8-5e5b-40d4-b729-a3afb4e680ca.jpg?v=1763323096,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02-pants-aeta01-black-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_cb972e3d-4a7d-4002-abc2-a1ca58b95a48.jpg?v=1763323096,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02-pants-aeta01-black-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_74fcdf2a-3d0e-41ac-a795-743a70c0dd83.jpg?v=1763323096,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02-pants-aeta01-black-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5_d25f9806-6f94-4cfa-a3ea-20dc7ba41043.jpg?v=1763323096,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02-pants-aeta-sand-grey-1,Men's Sand Grey Pants AETA,"<p class=""p1"">Pants<span class=""Apple-converted-space"">  </span>`AETA`</p>
<p class=""p1"">no print<span class=""Apple-converted-space"">  </span>-<span class=""Apple-converted-space"">  </span>grey</p>
<p class=""p1"">96% Polyester, 4% Elasthan</p>",DIRETTORE,Apparel & Accessories > Clothing > Pants > Trousers,Jogger,new-added,true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,140.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_2845640d-9938-4187-aae0-94075b43eb3d.jpg?v=1763322615,1,"",false,,,,,The model is 180 cm and 78 kg wearing size M,"Maximum wash 30°C
Do not bleach
Do not drum dry
Iron at maximum temperature 100 °C
Delicate dry
",,,,adults,,,stretchable,gray,,,,polyester,straight-leg,,,,,,,,,long,,,,,,,male,,,mid,,,,,,kg,,,active
d02-pants-aeta-sand-grey-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_1c1eae85-138e-4a28-be1a-d2658279e96c.jpg?v=1763322613,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02-pants-aeta-sand-grey-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_e68eb379-bb06-4123-8bfd-9f2e966c7291.jpg?v=1763322613,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02-pants-aeta-sand-grey-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_043ec165-5a02-4a8f-9322-7817953da623.jpg?v=1763322613,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
do2-pants-aeta-black,Men's Black Pants AETA,"<p class=""p1"">Shorts<span class=""Apple-converted-space"">  </span>`AETA`</p>
<p class=""p1"">no print<span class=""Apple-converted-space"">  </span>- black</p>
<p class=""p1"">96% Polyester, 4% Elasthan</p>",DIRETTORE,Apparel & Accessories > Clothing > Shorts > Jogger Shorts,Jogger,new-added,true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,140.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_35a916ea-e964-4bcc-ba0e-11a7f36da6fa.jpg?v=1763321324,1,"",false,,,,,The model is 180 cm and 78 kg wearing size M,"Maximum wash 30°C
Do not bleach
Do not drum dry
Iron at maximum temperature 100 °C
Delicate dry
",,,,adults,,,stretchable,black,,,,polyester,straight-leg,,,,,,,,,,,,,,,,male,,,mid,,,,,,kg,,,active
do2-pants-aeta-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_e1d97b01-85bc-49fc-a026-c79388e16eb2.jpg?v=1763321324,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
do2-pants-aeta-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_173db957-48b2-4556-a012-675f771c0f29.jpg?v=1763321324,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
do2-pants-aeta-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_43b63b1d-29da-408a-a2d8-a3195227e72d.jpg?v=1763321325,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02-pants-bold-panna,Men's Panna Pants BOLD,"<p class=""p1"">Pants<span class=""Apple-converted-space"">  </span>`BOLD`</p>
<p class=""p1"">No print<span class=""Apple-converted-space"">  </span>- panna</p>
<p class=""p1"">95% Polyester, 5% Elasthan</p>",DIRETTORE,Apparel & Accessories > Clothing > Pants > Trousers,Jogger,new-added,true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,120.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_543b6393-a2e2-453e-a430-e55184372d14.jpg?v=1763321223,1,"",false,,,,,The model is 180 cm and 78 kg wearing size M,"Maximum wash 30°C
Do not bleach
Do not drum dry
Iron at maximum temperature 100 °C
Delicate dry
",,,,adults,,,stretchable,white; beige,,,,polyester,straight-leg,,,,,,,,,long,,,,,,,male,,,mid,,,,,,kg,,,active
d02-pants-bold-panna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_fdd7d6ab-13f9-499b-b9e5-bfd4f78c62c2.jpg?v=1763321223,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02-pants-bold-panna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_788b0f52-cc08-4b60-890c-7b8c2488b14a.jpg?v=1763321223,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02-pants-bold-panna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_f6766eec-64d1-4d0b-aa02-c40e0be3f522.jpg?v=1763321223,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02-pants-bold-panna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5_775304ab-21b5-4c31-b46c-6e68ad0e7068.jpg?v=1763321224,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
